level	no	word	gloss_short	gloss_full	score
ilv1	134	by way of ～	～経由で／～として	～経由で／～として	1.183
ilv1	135	go out of one's way to do	わざわざ...する	わざわざ...する／わざわざ～する	1.000
ilv1	136	have a way of doing	～する癖がある／傾向がある	～する癖がある／傾向がある	0.817
ilv1	137	in a way	ある意味では／ある点で	ある意味では／ある点で	0.817
ilv1	138	in the way	邪魔になって／から判断すると	邪魔になって／から判断すると	1.367
ilv1	139	it is said that ～	～と言われている	～と言われている	0.817
ilv1	140	make one's way	前進する	前進する	0.817
ilv1	141	make way	道をあける	道をあける	0.817
ilv1	142	on one's way (to ～)	途中で	途中で	0.817
ilv1	143	on the way (to ～)	途中で	途中で	0.721
ilv1	144	out of the way	道を外れて／邪魔にならないように	道を外れて／邪魔にならないように	0.817
ilv1	145	at (the) most	せいぜい／多くても	せいぜい／多くても	1.000
ilv1	146	make much of ～	～を重要視する／～を理解する	～を重要視する／～を理解する	1.000
ilv1	147	make the most of ～	～を最大限に利用する	～を最大限に利用する／～を最大限利用する	1.183
ilv1	148	most of ～	～のほとんど	～のほとんど	0.720
ilv1	149	not so much as do	さえしない	さえしない	0.817
ilv1	150	see much of ～	～によく会う	～によく会う	0.817
ilv1	151	think much of ～	～を高く評価する／～を重んじる	～を高く評価する／～を重んじる	1.000
ilv1	152	where to do	どこで...すべきか	どこで...すべきか	0.817
ilv1	153	～ where ～	する～／～そしてそこで	する～／～そしてそこで	1.183
ilv1	154	even as ～	まさに…するときに	まさに…するときに	0.815
ilv1	155	even if ～	たとえ...であっても	たとえ...であっても	0.815
ilv1	156	even up ～	～を等しくする／～を均等にする	～を等しくする／～を均等にする	0.719
ilv1	157	get/be even with ～	～に仕返しをする	～に仕返しをする	0.815
ilv1	158	may as well do	する方がよい／するのも同じだ	する方がよい／するのも同じだ	0.814
ilv1	159	may as well ～ as ～	するくらいなら～する方がましだ	するくらいなら～する方がましだ	0.718
ilv1	160	may want to do	～するとよいでしょう	～するとよいでしょう	0.814
ilv1	161	may well do	おそらく…するだろう	おそらく…するだろう／するのはもっともだ	0.997
ilv1	162	Here we are.	さあ着いた	さあ着いた	0.813
ilv1	163	in need	必要として	必要として	0.813
ilv1	164	in need of ～	～を必要として	～を必要として	0.813
ilv1	165	at work	仕事中で／職業で	仕事中で／職業で	0.995
ilv1	166	right now	現在／今すぐ	現在／今すぐ	0.812
ilv1	167	work on ～	～に取り組む／～に影響を与える	～に取り組む／～に影響を与える	1.178
ilv1	168	work out ～	うまくいく／～を解決する	うまくいく／～を解決する	1.178
ilv1	169	all too ～	あまりにも／～とても	あまりにも／～とても	0.994
ilv1	170	for the time being	当分の間／差し当たり	当分の間／差し当たり	1.360
ilv1	171	only too ～	～とても... 残念ながら	～とても... 残念ながら／～とても	0.994
ilv1	172	too ～ (for A) to do	するには～すぎる	するには～すぎる	0.810
ilv1	173	That is why ～	そういうわけで	そういうわけで	0.808
ilv1	174	back off	手を引く／撤回する	手を引く／撤回する	0.713
ilv1	175	be well off	裕福である	裕福である	0.808
ilv1	176	go off	爆発する／去る	爆発する／去る	1.174
ilv1	177	make off with	～を持ち去る／盗む	～を持ち去る／盗む	0.713
ilv1	178	see A off	Aを見送る	Aを見送る	0.713
ilv1	179	see off ～	～を見送る	～を見送る	0.991
ilv1	180	well off	裕福な／暮らし向きがいい	裕福な／暮らし向きがいい	0.713
ilv1	181	be made of ～	～でできている	～でできている	0.990
ilv1	182	have/take ～ off	～を休みとしてとる	～を休みとしてとる	0.806
ilv1	183	take after ～	～に似ている／～を追跡する	～に似ている／～を追跡する	1.173
ilv1	184	take in ～	～を理解する／～を取り入れる	～を理解する／～を取り入れる	1.356
ilv1	185	take off ～	離陸する／～を脱ぐ	離陸する／～を脱ぐ	0.806
ilv1	186	take on ～	～を引き受ける／～を帯びる	～を引き受ける／～を帯びる	1.173
ilv1	187	take one's time	ゆっくりやる／自分のペースでやる	ゆっくりやる／自分のペースでやる	0.806
ilv1	188	take over ～	～を引き継ぐ／～を支配する	～を引き継ぐ／～を支配する	1.356
ilv1	189	take to ～	～を始める／～にふける	～を始める／～にふける	1.173
ilv1	190	take up ～	～を取り上げる／～を始める	～を取り上げる／～を始める	1.356
ilv1	191	as many as ～	～ほど多数の	～ほど多数の	0.805
ilv1	192	as many/much as ～	～もの数の／～と同数の	～もの数の／～と同数の	0.711
ilv1	193	many a ～	多くの～	多くの～	0.805
ilv1	194	many a/an ～	多くの～／あまたの～	多くの～／あまたの～	0.711
ilv1	195	those who ～	する人々	する人々	0.804
ilv1	196	have a say (in ～)	発言権を持つ	発言権を持つ	0.803
ilv1	197	it is not too much to say ～	～と言っても過言ではない	～と言っても過言ではない	0.803
ilv1	198	that is (to say)	つまり／すなわち	つまり／すなわち	1.169
ilv1	199	back down	撤回する／引き下がる	撤回する／引き下がる	0.801
ilv1	200	get down to ～	～をし始める	～をし始める／～に本腰を入れて取り掛かる	1.168
ilv1	201	take down ～	～を書き留める／～を取り壊す	～を書き留める／～を取り壊す	0.801
ilv1	202	up and down	行ったり来たり／上下に	行ったり来たり／上下に	0.801
ilv1	203	get through ～	～を乗り切る／～を切り抜ける	～を乗り切る／～を切り抜ける	0.800
ilv1	204	go through with	～を遂行する	～を遂行する	0.707
ilv1	205	go through ～	～を経験する／～を通過する	～を経験する／～を通過する	1.167
ilv1	206	see through	～を見抜く／～を最後までやり通す	～を見抜く／～を最後までやり通す	0.983
ilv1	207	If S had 過去分詞, S would have 過去分詞	もし～だったら／だっただろうに	もし～だったら／だっただろうに	0.799
ilv1	208	That's it	もう終わりだ／まさにそれだ	もう終わりだ／まさにそれだ	0.799
ilv1	209	What is S like?	Sはどのようなものか	Sはどのようなものか	0.799
ilv1	210	be S ～ (or ～)	Sが～であろうと	Sが～であろうと	0.799
ilv1	211	for a while	しばらくの間	しばらくの間	0.982
ilv1	212	if S should ～	万一...なら	万一...なら	0.799
ilv1	213	if S were to do	もし...することがあれば	もし...することがあれば	0.799
ilv1	214	so that S will ～	Sが...するために	Sが...するために	0.799
ilv1	215	the last ～ to do	決して...しない～ ...しそうにない～	決して...しない～ ...しそうにない～／最も…しそうにない～	0.982
ilv1	216	as such	そういうものとして／それ自体では	そういうものとして／それ自体では	0.979
ilv1	217	at best	よくても／せいぜい	よくても／せいぜい	0.979
ilv1	218	do one's best	最善を尽くす	最善を尽くす	0.796
ilv1	219	make the best of ～	～を最大限に利用する	～を最大限に利用する／～を最大限に活かす	1.163
ilv1	220	such as it is	大したものではないが	大したものではないが／こんな程度のものだが	0.796
ilv1	221	such as ～	たとえば～	たとえば～	0.796
ilv1	222	be in love with ～	～に恋している	～に恋している	0.794
ilv1	223	It is no use doing	しても無駄である	しても無駄である	0.701
ilv1	224	It is not long before ～	するのに長くはかからない	するのに長くはかからない／間もなく…する	0.792
ilv1	225	as long as ～	する限り ...でさえあれば	する限り ...でさえあれば	0.792
ilv1	226	as/so long as ～	である限り	である限り	0.701
ilv1	227	at home	家で／在宅して	家で／在宅して	0.792
ilv1	228	at home (with/in/on ～)	在宅して／くつろいで	在宅して／くつろいで	0.701
ilv1	229	be at home with ～	～に精通している	～に精通している／～をよく知っている	0.701
ilv1	230	be of no use	まったく役に立たない	まったく役に立たない	0.792
ilv1	231	be of use	役に立つ／有用な	役に立つ／有用な	0.792
ilv1	232	before long	間もなく	間もなく	0.792
ilv1	233	could use ～	～があればありがたい／～が欲しい	～があればありがたい／～が欲しい	0.792
ilv1	234	go a long way to do	～に大いに役立つ	～に大いに役立つ／するのに大いに役立つ	0.792
ilv1	235	go a long way to ～	～に大いに役立つ／効果がある	～に大いに役立つ／効果がある	0.701
ilv1	236	have a look at ～	見る／～を見る	見る／～を見る	0.792
ilv1	237	have/take a look (at ～)	見る	見る	0.701
ilv1	238	long for ～	～を切望する／～を待ち望む	～を切望する／～を待ち望む	0.976
ilv1	239	look after ～	～の世話をする／気を配る	～の世話をする／気を配る	0.976
ilv1	240	look at ～	～を見る	～を見る	0.792
ilv1	241	look down on ～	～を見下す／～を軽蔑する	～を見下す／～を軽蔑する	0.976
ilv1	242	look for ～	～を探す	～を探す	0.976
ilv1	243	look into ～	～を調べる／調べる	～を調べる／調べる	1.159
ilv1	244	look on	～をみなす	～をみなす	0.701
ilv1	245	look out (for～)	気をつける／～に気をつける	気をつける／～に気をつける	1.159
ilv1	246	look over ～	～を調べる／～にざっと目を通す	～を調べる／～にざっと目を通す	0.976
ilv1	247	look to ～	～の方を見る／～に気をつける	～の方を見る／～に気をつける	0.701
ilv1	248	look to ～ (for ～)	～を頼みにする	～を頼みにする	0.792
ilv1	249	look up	～を調べる／～を訪ねる	～を調べる／～を訪ねる	0.792
ilv1	250	look up to ～	～を尊敬する	～を尊敬する	0.976
ilv1	251	make use of ～	～を利用する／～を活かす	～を利用する／～を活かす	0.976
ilv1	252	use up ～	～を使い尽くす／～を使い果たす	～を使い尽くす／～を使い果たす	0.976
ilv1	253	(all/just) the same	それでもやはり	それでもやはり	0.791
ilv1	254	all the same	それでもやはり	それでもやはり／それにもかかわらず	0.791
ilv1	255	be used to doing	することに慣れている	することに慣れている	0.791
ilv1	256	the same ～ as ～	～と同じ～	～と同じ～	0.791
ilv1	257	used to do	いつも...したものだ	いつも...したものだ／以前は...だった	0.700
ilv1	258	used to do/be	～したものだった／昔は～あった	～したものだった／昔は～あった	0.791
ilv1	259	(every) now and then	時々	時々	0.790
ilv1	260	every other ～	１つおきの～／～おきに	１つおきの～／～おきに	0.790
ilv1	261	every time ～	するたびに	するたびに	0.790
ilv1	262	Come on.	おいおい／冗談だろ	おいおい／冗談だろ	0.788
ilv1	263	How come ～?	どうして...なのか	どうして...なのか	0.788
ilv1	264	come about	起こる／生じる	起こる／生じる	1.155
ilv1	265	come after ～	～の後をつける／～を追跡する	～の後をつける／～を追跡する	0.698
ilv1	266	come before ～	～に出る／で審議される	～に出る／で審議される	0.788
ilv1	267	come by ～	～を手に入れる／立ち寄る	～を手に入れる／立ち寄る	0.972
ilv1	268	come down to ～	～に帰着する	～に帰着する／要するに～ということになる	0.788
ilv1	269	come down with ～	～にかかる	～にかかる	1.155
ilv1	270	come home to ～	痛切に感じられる／～に理解される	痛切に感じられる／～に理解される	0.788
ilv1	271	come into being	生まれる／出現する	生まれる／出現する	0.972
ilv1	272	come into ～	～を相続する／～の状態になる	～を相続する／～の状態になる	0.788
ilv1	273	come off	思える／結局～になる	思える／結局～になる	0.788
